Date,Longitude (deg E),Latitude (deg N),Wildfire radiative power (Gigawatts per day)
20190816,145.75000,68.550000,0.0041629304
20190816,145.85000,68.450000,0.020230712
20190816,145.85000,68.550000,0.026235741
20190816,145.95000,68.550000,0.017160997
20190816,146.25000,70.750000,0.0034522395
20190816,160.45000,66.950000,0.018125455
20190816,160.55000,66.950000,0.035869148
20190816,160.65000,66.950000,0.0051051694
20190816,165.35000,68.350000,0.0059011256
20190816,165.45000,67.650000,0.0063464698
20190816,165.55000,67.450000,0.021359806
20190816,165.55000,67.550000,0.048146758
20190816,165.55000,67.650000,0.0045395573
20190817,-53.250000,66.950000,0.0013831784
20190817,-53.250000,67.050000,0.0016920951
20190817,-53.150000,66.950000,0.0047929487
20190817,-53.150000,67.050000,0.015315501
20190817,70.950000,66.150000,0.0055746697
20190817,71.050000,66.150000,0.0011432544
20190817,71.050000,66.250000,0.0042284812
20190817,72.450000,67.750000,0.0015219269
20190817,72.550000,67.750000,0.014678011
20190817,72.550000,67.850000,0.0087547619
20190817,77.050000,66.150000,0.0014995683
20190817,78.750000,66.250000,0.013411230
20190817,79.050000,67.350000,0.00088699478
20190817,79.950000,68.550000,0.069082128
20190817,83.150000,67.350000,0.0027105691
20190817,83.250000,67.250000,0.020459974
20190817,83.250000,67.550000,0.0011076231
20190817,83.650000,68.450000,0.034823863
20190817,110.25000,68.950000,0.016171909
20190817,110.25000,69.050000,0.00064187637
20190817,110.35000,68.950000,0.0038399849
20190817,122.05000,67.350000,0.00088468316
20190817,123.35000,66.150000,0.018616654
20190817,123.45000,66.150000,0.014693785
20190817,123.55000,66.050000,0.0093112983
20190817,123.55000,66.150000,0.019396454
20190817,124.15000,66.350000,0.0011789620
20190817,124.15000,66.450000,0.0045109537
20190817,124.85000,66.450000,0.0066435456
20190817,124.85000,66.550000,0.0017820534
20190817,125.15000,66.150000,0.0020552714
20190817,125.15000,66.250000,0.022105016
20190817,125.15000,66.650000,0.010844756
20190817,125.25000,66.150000,0.0078303225
20190817,125.25000,66.250000,0.0039140337
20190817,125.25000,66.650000,0.0037639710
20190817,125.35000,66.250000,0.013774301
20190817,125.35000,66.350000,0.036919586
20190817,125.35000,66.650000,0.0052708550
20190817,125.45000,66.250000,0.0078255801
20190817,125.45000,66.350000,0.0031384710
20190817,125.45000,66.650000,0.0080414275
20190817,125.55000,66.350000,0.0031678807
20190817,125.55000,66.450000,0.013318303
20190817,125.65000,66.550000,0.026177381
20190817,125.75000,66.550000,0.035069066
20190817,125.75000,67.050000,0.014210046
20190817,125.85000,67.050000,0.012139465
20190817,125.95000,67.450000,0.037675436
20190817,125.95000,67.550000,0.0033046022
20190817,131.85000,67.150000,0.0016182264
20190817,134.65000,69.050000,0.0011896672
20190817,135.25000,68.050000,0.012093132
20190817,135.35000,69.150000,0.0012497035
20190817,135.45000,68.550000,0.0017286395
20190817,135.55000,68.750000,0.0012953183
20190817,135.65000,68.750000,0.0061603889
20190817,135.75000,68.850000,0.0045865781
20190817,135.75000,69.050000,0.0084479013
20190817,135.85000,67.950000,0.0040737128
20190817,135.85000,69.050000,0.0032471871
20190817,135.95000,69.050000,0.027638117
20190817,136.05000,68.750000,0.0016677858
20190817,136.05000,69.050000,0.0050607141
20190817,136.15000,69.050000,0.0041926903
20190817,136.25000,67.550000,0.0065016515
20190817,136.25000,68.850000,0.0029338711
20190817,136.25000,68.950000,0.0022876425
20190817,136.25000,69.050000,0.0047937851
20190817,136.35000,66.550000,0.046651781
20190817,136.35000,66.650000,0.0016764055
20190817,136.35000,67.450000,0.0011660141
20190817,136.35000,67.550000,0.00088061433
20190817,136.35000,68.950000,0.028133232
20190817,136.45000,66.550000,0.0073790068
20190817,136.45000,66.650000,0.0059098695
20190817,136.45000,68.450000,0.00080496153
20190817,136.75000,68.150000,0.0024884283
20190817,136.75000,69.350000,0.0022153083
20190817,136.85000,68.150000,0.00076369204
20190817,136.85000,68.350000,0.0015473333
20190817,136.85000,69.250000,0.029171579
20190817,136.85000,69.350000,0.0018405876
20190817,136.95000,68.350000,0.0017488808
20190817,136.95000,69.250000,0.023405575
20190817,136.95000,69.350000,0.0056864554
20190817,137.05000,68.350000,0.0025133122
20190817,137.05000,69.250000,0.0040256165
20190817,137.05000,69.350000,0.017803916
20190817,138.15000,68.850000,0.0022981788
20190817,138.15000,68.950000,0.012645378
20190817,138.25000,68.850000,0.011124146
20190817,138.25000,68.950000,0.00070244602
20190817,138.35000,68.750000,0.0097646424
20190817,138.35000,68.850000,0.0015035419
20190817,138.45000,68.950000,0.0090243696
20190817,138.45000,69.050000,0.0084492867
20190817,138.55000,68.750000,0.0059188956
20190817,138.55000,68.850000,0.011575177
20190817,138.55000,69.050000,0.030380749
20190817,138.65000,68.850000,0.030316268
20190817,138.65000,68.950000,0.012202733
20190817,138.65000,69.050000,0.065497207
20190817,138.65000,69.150000,0.018815744
20190817,138.75000,68.750000,0.0057526881
20190817,138.75000,69.150000,0.10915585
20190817,138.85000,69.150000,0.048951598
20190817,138.95000,68.950000,0.0010211928
20190817,138.95000,69.150000,0.030048215
20190817,139.05000,68.950000,0.0012355246
20190817,139.15000,69.050000,0.0031858699
20190817,139.25000,68.250000,0.0042652683
20190817,139.25000,69.050000,0.0087026524
20190817,139.35000,68.250000,0.037335294
20190817,139.85000,70.950000,0.0047028726
20190817,139.95000,70.950000,0.052202655
20190817,140.05000,69.550000,0.0031336665
20190817,140.05000,70.950000,0.0027313283
20190817,140.15000,69.550000,0.14000262
20190817,140.15000,69.650000,0.0015782101
20190817,140.15000,70.950000,0.00052747271
20190817,140.25000,69.350000,0.0086757956
20190817,140.25000,69.450000,0.026470901
20190817,140.25000,69.550000,0.0095575488
20190817,140.35000,69.250000,0.021539437
20190817,140.35000,69.350000,0.075439853
20190817,140.35000,70.950000,0.0098689265
20190817,140.45000,69.250000,0.14720286
20190817,140.45000,70.850000,0.049996560
20190817,140.45000,70.950000,0.0028985478
20190817,140.55000,69.250000,0.028409198
20190817,140.55000,69.550000,0.029859531
20190817,140.55000,69.650000,0.017683069
20190817,140.55000,69.750000,0.010853381
20190817,140.55000,70.850000,0.018667025
20190817,140.65000,69.550000,0.083470920
20190817,140.65000,69.650000,0.018908234
20190817,140.65000,69.750000,0.036838018
20190817,140.75000,69.450000,0.0016062623
20190817,140.75000,69.550000,0.12250096
20190817,140.75000,69.650000,0.00086462599
20190817,140.85000,69.450000,0.010831844
20190817,140.85000,69.650000,0.024308738
20190817,140.95000,69.650000,0.039414601
20190817,141.15000,69.550000,0.0087133943
20190817,144.45000,71.250000,0.0015735059
20190817,144.55000,71.150000,0.023743570
20190817,144.55000,71.250000,0.018430555
20190817,144.65000,71.150000,0.012243252
20190817,144.65000,71.250000,0.014039030
20190817,144.75000,71.150000,0.025879667
20190817,144.75000,71.250000,0.0016856805
20190817,144.85000,71.150000,0.043223270
20190817,145.05000,68.550000,0.0028305762
20190817,145.75000,68.450000,0.025672386
20190817,145.75000,68.550000,0.0016590601
20190817,145.85000,68.450000,0.056679808
20190817,145.85000,68.550000,0.042173083
20190817,145.95000,68.550000,0.023846527
20190817,146.15000,70.750000,0.0014318968
20190817,146.25000,70.750000,0.073967379
20190817,146.35000,70.750000,0.018019431
20190817,150.75000,68.450000,0.021391393
20190817,150.85000,68.450000,0.012429233
20190817,160.45000,66.950000,0.0057989083
20190817,160.55000,66.950000,0.063321144
20190817,160.65000,66.950000,0.0083467209
20190817,164.05000,67.450000,0.00060951474
20190817,164.05000,67.550000,0.0098656858
20190817,164.15000,67.550000,0.047638007
20190817,165.25000,68.350000,0.00087772793
20190817,165.35000,67.550000,0.010491183
20190817,165.35000,68.350000,0.012013031
20190817,165.45000,67.450000,0.0089587699
20190817,165.45000,67.550000,0.10516411
20190817,165.45000,67.650000,0.027885091
20190817,165.55000,67.450000,0.15643399
20190817,165.55000,67.550000,0.063191250
20190817,165.55000,67.650000,0.0010016651
20190818,-53.250000,66.950000,0.0013831792
20190818,-53.250000,67.050000,0.0016920951
20190818,-53.150000,66.950000,0.0047929487
20190818,-53.150000,67.050000,0.015315501
20190818,70.950000,66.150000,0.0010005064
20190818,70.950000,66.250000,0.012525592
20190818,72.550000,67.750000,0.0025612291
20190818,72.550000,67.850000,0.0016579978
20190818,77.050000,66.150000,0.0014995683
20190818,78.750000,66.250000,0.010146769
20190818,79.950000,68.550000,0.061465984
20190818,83.250000,67.250000,0.0051823903
20190818,83.250000,67.550000,0.0050364451
20190818,83.650000,68.450000,0.0085639918
20190818,108.65000,66.450000,0.0032630826
20190818,110.25000,68.950000,0.014447685
20190818,110.25000,69.050000,0.0059464910
20190818,110.35000,68.950000,0.0057996562
20190818,122.55000,67.550000,0.00083613329
20190818,123.35000,66.150000,0.018616654
20190818,123.45000,66.150000,0.014693785
20190818,123.55000,66.050000,0.0093112990
20190818,123.55000,66.150000,0.019396454
20190818,124.15000,66.350000,0.0011789627
20190818,124.15000,66.450000,0.0045109544
20190818,124.85000,66.450000,0.0066435456
20190818,124.85000,66.550000,0.0017820542
20190818,125.15000,66.150000,0.0020552721
20190818,125.15000,66.250000,0.022105016
20190818,125.15000,66.650000,0.010844756
20190818,125.25000,66.150000,0.0078303232
20190818,125.25000,66.250000,0.0039140337
20190818,125.25000,66.650000,0.0037639710
20190818,125.35000,66.250000,0.013774301
20190818,125.35000,66.350000,0.036919586
20190818,125.35000,66.650000,0.0052708557
20190818,125.45000,66.250000,0.0078255801
20190818,125.45000,66.350000,0.0031384718
20190818,125.45000,66.650000,0.0080414275
20190818,125.55000,66.350000,0.0031678815
20190818,125.55000,66.450000,0.013318303
20190818,125.65000,66.550000,0.026177381
20190818,125.75000,66.550000,0.035069066
20190818,125.75000,67.050000,0.36624898
20190818,125.85000,67.050000,0.0025535871
20190818,125.95000,67.450000,0.025531183
20190818,125.95000,67.550000,0.00077163891
20190818,131.85000,67.150000,0.0016182264
20190818,134.65000,69.050000,0.00091319340
20190818,135.25000,68.050000,0.010167889
20190818,135.65000,68.750000,0.0013575734
20190818,135.75000,68.850000,0.0020264990
20190818,135.75000,69.050000,0.0059753133
20190818,135.85000,67.950000,0.0011157775
20190818,135.85000,69.050000,0.0016479958
20190818,135.95000,69.050000,0.015577666
20190818,136.05000,69.050000,0.0035889208
20190818,136.15000,69.050000,0.0021267718
20190818,136.25000,67.550000,0.0065016522
20190818,136.25000,68.850000,0.00066167474
20190818,136.25000,68.950000,0.00086286368
20190818,136.25000,69.050000,0.0020147291
20190818,136.35000,66.550000,0.0091247688
20190818,136.35000,66.650000,0.0016764055
20190818,136.35000,67.450000,0.0011660141
20190818,136.35000,67.550000,0.00088061504
20190818,136.35000,68.950000,0.010327976
20190818,136.45000,66.550000,0.0016827435
20190818,136.45000,66.650000,0.0059098695
20190818,136.75000,69.350000,0.0014305778
20190818,136.85000,69.250000,0.010854170
20190818,136.85000,69.350000,0.0011592551
20190818,136.95000,68.350000,0.0011504424
20190818,136.95000,69.250000,0.011325614
20190818,136.95000,69.350000,0.0031813612
20190818,137.05000,68.350000,0.0019953200
20190818,137.05000,69.250000,0.0025767504
20190818,137.05000,69.350000,0.0081873158
20190818,138.15000,68.850000,0.00098764468
20190818,138.15000,68.950000,0.0099948922
20190818,138.25000,68.850000,0.0076100931
20190818,138.35000,68.750000,0.0038076455
20190818,138.35000,68.850000,0.00099094724
20190818,138.45000,68.950000,0.0035542113
20190818,138.45000,69.050000,0.0047402908
20190818,138.55000,68.750000,0.0020471452
20190818,138.55000,68.850000,0.0083187110
20190818,138.55000,69.050000,0.030380749
20190818,138.65000,68.850000,0.013183216
20190818,138.65000,68.950000,0.0093625168
20190818,138.65000,69.050000,0.057485010
20190818,138.65000,69.150000,0.013474456
20190818,138.75000,68.750000,0.0080775462
20190818,138.75000,69.150000,0.080814420
20190818,138.85000,69.150000,0.025548624
20190818,138.95000,68.950000,0.00060909052
20190818,138.95000,69.150000,0.012405646
20190818,139.05000,68.950000,0.0010958057
20190818,139.15000,69.050000,0.0017956515
20190818,139.25000,68.250000,0.0011624561
20190818,139.25000,69.050000,0.0075744644
20190818,139.35000,68.250000,0.028761146
20190818,139.35000,68.350000,0.0060584405
20190818,139.85000,70.950000,0.012595927
20190818,139.95000,70.950000,0.015340224
20190818,140.05000,69.550000,0.0010078956
20190818,140.05000,70.850000,0.0021707820
20190818,140.05000,70.950000,0.00077737069
20190818,140.15000,69.550000,0.080006104
20190818,140.15000,69.650000,0.0060799767
20190818,140.25000,69.350000,0.0058690031
20190818,140.25000,69.450000,0.017544483
20190818,140.25000,69.550000,0.0065899949
20190818,140.35000,69.250000,0.015768650
20190818,140.35000,69.350000,0.075439853
20190818,140.35000,70.950000,0.012436198
20190818,140.45000,69.250000,0.14059607
20190818,140.45000,70.850000,0.060206928
20190818,140.45000,70.950000,0.028231585
20190818,140.55000,69.250000,0.025948730
20190818,140.55000,69.550000,0.031007406
20190818,140.55000,69.650000,0.037127258
20190818,140.55000,69.750000,0.0053605654
20190818,140.55000,70.850000,0.075287570
20190818,140.55000,70.950000,0.010252716
20190818,140.65000,69.550000,0.036577511
20190818,140.65000,69.650000,0.013760970
20190818,140.65000,69.750000,0.019784527
20190818,140.75000,69.550000,0.057054741
20190818,140.85000,69.450000,0.0060919889
20190818,140.85000,69.650000,0.013856606
20190818,140.95000,69.650000,0.014618045
20190818,141.15000,69.550000,0.0019243474
20190818,141.35000,70.450000,0.027873849
20190818,141.45000,70.450000,0.0064604886
20190818,144.45000,71.250000,0.058036774
20190818,144.55000,71.150000,0.023103150
20190818,144.55000,71.250000,0.15717592
20190818,144.65000,71.150000,0.0075453504
20190818,144.65000,71.250000,0.0019457902
20190818,144.75000,71.150000,0.052194921
20190818,144.75000,71.250000,0.0031295955
20190818,144.85000,71.150000,0.079825842
20190818,145.05000,68.550000,0.038677409
20190818,145.75000,68.450000,0.031231073
20190818,145.85000,68.450000,0.12444339
20190818,145.85000,68.550000,0.060256728
20190818,145.95000,68.550000,0.0095002983
20190818,146.25000,70.750000,0.032656181
20190818,146.35000,70.750000,0.024029790
20190818,150.65000,68.450000,0.017532219
20190818,150.75000,68.450000,0.025175624
20190818,150.85000,68.450000,0.12917362
20190818,160.45000,66.950000,0.00090524797
20190818,160.55000,66.950000,0.059424824
20190818,160.65000,66.950000,0.030693817
20190818,160.65000,67.050000,0.012036590
20190818,164.05000,67.550000,0.13461268
20190818,164.15000,67.550000,0.081515174
20190818,165.35000,67.550000,0.0041231600
20190818,165.35000,68.350000,0.0093018336
20190818,165.45000,67.450000,0.0035073816
20190818,165.45000,67.550000,0.043183706
20190818,165.45000,67.650000,0.012272952
20190818,165.55000,67.450000,0.070296460
20190818,165.55000,67.550000,0.047609014
20190819,-164.05000,67.550000,0.0066107944
20190819,-53.250000,66.950000,0.0013831792
20190819,-53.250000,67.050000,0.0016920951
20190819,-53.150000,66.950000,0.0047929487
20190819,-53.150000,67.050000,0.015315501
20190819,56.650000,67.150000,0.0016761003
20190819,57.950000,68.650000,0.0052230383
20190819,58.950000,67.850000,0.0012142263
20190819,70.950000,66.250000,0.0040176876
20190819,71.050000,66.150000,0.0033812248
20190819,71.050000,66.250000,0.0037855778
20190819,72.550000,67.750000,0.0053687878
20190819,72.550000,67.850000,0.011565195
20190819,79.950000,68.550000,0.015208849
20190819,83.150000,67.350000,0.012558599
20190819,83.250000,67.250000,0.0082114981
20190819,83.650000,68.450000,0.0012054936
20190819,108.65000,66.450000,0.021708058
20190819,108.65000,66.550000,0.019383680
20190819,108.65000,66.650000,0.0055918829
20190819,110.25000,68.950000,0.10208721
20190819,110.25000,69.050000,0.010871633
20190819,110.35000,68.950000,0.065620866
20190819,123.35000,66.150000,0.010541082
20190819,123.45000,66.150000,0.0041532088
20190819,123.55000,66.150000,0.0020686842
20190819,125.15000,66.250000,0.00081250683
20190819,125.35000,66.250000,0.00081709518
20190819,125.35000,66.350000,0.00085543647
20190819,125.65000,66.550000,0.00078504764
20190819,125.75000,66.550000,0.0011442808
20190819,125.75000,67.050000,0.089506315
20190819,125.95000,67.450000,0.025531183
20190819,125.95000,67.550000,0.00077163891
20190819,136.35000,68.950000,0.0023490816
20190819,136.85000,69.250000,0.0021504162
20190819,136.95000,69.250000,0.010010215
20190819,136.95000,69.350000,0.047910880
20190819,137.05000,69.250000,0.026932901
20190819,137.05000,69.350000,0.38034020
20190819,138.15000,68.850000,0.0039807837
20190819,138.15000,68.950000,0.0017224685
20190819,138.25000,68.850000,0.0039107455
20190819,138.35000,68.750000,0.011796281
20190819,138.45000,69.050000,0.0081942372
20190819,138.55000,68.850000,0.0021552186
20190819,138.55000,68.950000,0.0088889284
20190819,138.55000,69.050000,0.025459199
20190819,138.65000,68.850000,0.071318010
20190819,138.65000,69.150000,0.051522329
20190819,138.75000,68.750000,0.0043123949
20190819,138.75000,69.150000,0.054556068
20190819,138.85000,68.750000,0.0021428139
20190819,138.85000,69.150000,0.055194916
20190819,138.95000,68.950000,0.0019891676
20190819,138.95000,69.150000,0.035563843
20190819,139.05000,68.950000,0.018946867
20190819,139.05000,69.050000,0.0028827062
20190819,139.05000,69.150000,0.035260399
20190819,139.15000,69.050000,0.025914200
20190819,139.25000,68.250000,0.0022567470
20190819,139.25000,69.050000,0.060188993
20190819,139.35000,68.250000,0.039234874
20190819,139.35000,69.050000,0.019034107
20190819,139.85000,70.950000,0.055762693
20190819,139.95000,70.950000,0.084313812
20190819,139.95000,71.050000,0.0050196186
20190819,140.05000,70.950000,0.010947556
20190819,140.15000,69.550000,0.016288579
20190819,140.15000,69.650000,0.015562809
20190819,140.25000,69.250000,0.013036017
20190819,140.25000,69.350000,0.057039071
20190819,140.25000,69.450000,0.0016531873
20190819,140.25000,69.550000,0.0053455085
20190819,140.35000,69.250000,0.049888530
20190819,140.35000,69.350000,0.093525814
20190819,140.35000,70.850000,0.0014570917
20190819,140.35000,70.950000,0.010957714
20190819,140.45000,69.250000,0.036876543
20190819,140.45000,69.350000,0.18278232
20190819,140.45000,70.850000,0.0087097992
20190819,140.45000,70.950000,0.014535310
20190819,140.55000,69.250000,0.061700461
20190819,140.55000,69.350000,0.00064935158
20190819,140.55000,69.550000,0.00084734928
20190819,140.55000,69.650000,0.0021595291
20190819,140.55000,70.850000,0.034034650
20190819,140.55000,70.950000,0.033103431
20190819,140.65000,69.550000,0.0022558561
20190819,140.65000,69.650000,0.045989946
20190819,140.65000,69.750000,0.049038566
20190819,140.75000,69.550000,0.10741066
20190819,140.75000,69.650000,0.051395353
20190819,140.85000,69.450000,0.050102673
20190819,140.85000,69.550000,0.0067909452
20190819,140.85000,69.650000,0.0032762938
20190819,140.95000,69.650000,0.0080490660
20190819,141.15000,68.850000,0.019191131
20190819,141.15000,69.650000,0.0014705934
20190819,141.25000,70.450000,0.043560394
20190819,141.35000,70.450000,0.035610778
20190819,141.45000,70.450000,0.0057337776
20190819,144.45000,71.250000,0.0072684987
20190819,144.55000,71.150000,0.012920992
20190819,144.55000,71.250000,0.019265753
20190819,144.65000,71.150000,0.00065594892
20190819,144.75000,71.150000,0.018390327
20190819,144.85000,71.150000,0.020251332
20190819,145.05000,68.550000,0.0054149353
20190819,145.75000,68.450000,0.026120328
20190819,145.75000,68.550000,0.0050154173
20190819,145.85000,68.450000,0.10369451
20190819,145.85000,68.550000,0.024871516
20190819,145.95000,68.450000,0.0040684791
20190819,145.95000,68.550000,0.041096505
20190819,146.05000,68.550000,0.00086221629
20190819,146.25000,70.750000,0.088383350
20190819,146.35000,70.750000,0.026615102
20190819,147.85000,69.850000,0.0021900546
20190819,147.95000,69.850000,0.0020408661
20190819,150.55000,68.450000,0.12587747
20190819,150.65000,68.450000,0.15841388
20190819,150.75000,68.450000,0.010427438
20190819,150.85000,68.450000,0.12367804
20190819,160.45000,66.950000,0.00062044382
20190819,160.45000,67.050000,0.00081642704
20190819,160.55000,66.950000,0.019420669
20190819,160.55000,67.050000,0.0010238734
20190819,160.65000,66.950000,0.046750539
20190819,160.65000,67.050000,0.00080059214
20190819,164.05000,67.550000,0.0051519789
20190819,164.15000,67.550000,0.0036309635
20190819,165.45000,67.550000,0.0011772346
20190819,165.55000,67.450000,0.0020450509
20190819,165.55000,67.550000,0.0012338746
20190820,-53.250000,66.950000,0.0013831792
20190820,-53.250000,67.050000,0.0016920951
20190820,-53.150000,66.950000,0.0047929487
20190820,-53.150000,67.050000,0.015315501
20190820,56.650000,67.150000,0.0012218377
20190820,56.950000,66.750000,0.00088999737
20190820,57.950000,68.650000,0.0025298595
20190820,68.150000,70.550000,0.0015338578
20190820,70.950000,66.150000,0.0075239336
20190820,70.950000,66.250000,0.0071767772
20190820,71.050000,66.150000,0.0010387727
20190820,71.450000,71.350000,0.0041777864
20190820,72.550000,67.750000,0.0088614938
20190820,72.550000,67.850000,0.021367774
20190820,77.150000,66.450000,0.0012047771
20190820,77.250000,66.250000,0.0039969891
20190820,77.350000,66.750000,0.0059037533
20190820,77.450000,66.750000,0.013611599
20190820,78.750000,66.250000,0.018549073
20190820,79.050000,67.250000,0.0078124195
20190820,79.050000,67.350000,0.0031847054
20190820,79.850000,68.550000,0.0016250692
20190820,79.950000,68.550000,0.096144152
20190820,80.150000,67.850000,0.00085710778
20190820,83.150000,67.350000,0.0010111199
20190820,83.250000,67.250000,0.0047188877
20190820,83.250000,67.550000,0.0044527828
20190820,83.550000,68.450000,0.0036802354
20190820,83.650000,68.450000,0.071675553
20190820,108.65000,66.450000,0.014186639
20190820,108.65000,66.550000,0.0067655724
20190820,108.65000,66.650000,0.00084365142
20190820,110.25000,68.950000,0.011485589
20190820,110.25000,69.050000,0.0019874888
20190820,110.35000,68.950000,0.020361537
20190820,123.35000,66.150000,0.010541082
20190820,123.45000,66.150000,0.0041532088
20190820,123.55000,66.150000,0.0020686842
20190820,125.15000,66.250000,0.00081250683
20190820,125.35000,66.250000,0.00081709518
20190820,125.35000,66.350000,0.00085543647
20190820,125.75000,67.050000,0.0089452642
20190820,131.75000,67.250000,0.0013267432
20190820,132.65000,68.550000,0.0020485876
20190820,134.15000,69.050000,0.0035908645
20190820,135.45000,69.950000,0.027861206
20190820,136.35000,66.550000,0.032258809
20190820,136.35000,66.650000,0.0024104304
20190820,136.45000,66.550000,0.013472523
20190820,136.45000,66.650000,0.0010492800
20190820,136.55000,66.550000,0.0098762235
20190820,136.75000,69.250000,0.00059899019
20190820,136.85000,69.250000,0.0048813907
20190820,136.95000,69.250000,0.022563827
20190820,136.95000,69.350000,0.0032708973
20190820,137.05000,69.250000,0.012267483
20190820,137.05000,69.350000,0.13061523
20190820,137.15000,69.350000,0.0010612561
20190820,138.15000,68.850000,0.012742365
20190820,138.15000,68.950000,0.0031573392
20190820,138.25000,68.850000,0.0018982927
20190820,138.25000,68.950000,0.013140518
20190820,138.35000,68.750000,0.0031887494
20190820,138.35000,68.850000,0.0051108482
20190820,138.45000,69.050000,0.00074236638
20190820,138.55000,68.750000,0.0071898899
20190820,138.55000,68.850000,0.0021026734
20190820,138.55000,68.950000,0.010958798
20190820,138.55000,69.050000,0.0036654739
20190820,138.65000,68.750000,0.034502512
20190820,138.65000,68.850000,0.012123186
20190820,138.65000,68.950000,0.0032868630
20190820,138.65000,69.150000,0.0044169177
20190820,138.75000,68.750000,0.0035095107
20190820,138.75000,69.150000,0.0070551523
20190820,138.85000,68.750000,0.0018760374
20190820,138.85000,69.150000,0.046812212
20190820,138.95000,69.150000,0.0049538211
20190820,139.05000,68.950000,0.0042136183
20190820,139.05000,69.050000,0.0029517833
20190820,139.05000,69.150000,0.0035701065
20190820,139.15000,69.050000,0.019572290
20190820,139.25000,69.050000,0.047013754
20190820,139.35000,68.250000,0.044314537
20190820,139.35000,68.350000,0.0019857194
20190820,139.35000,69.050000,0.0095034934
20190820,139.85000,70.950000,0.043496571
20190820,139.95000,70.950000,0.019677687
20190820,139.95000,71.050000,0.011211830
20190820,140.05000,69.550000,0.018435072
20190820,140.05000,70.950000,0.00078828979
20190820,140.15000,69.550000,0.012266360
20190820,140.15000,69.650000,0.0096618598
20190820,140.25000,69.250000,0.034354710
20190820,140.25000,69.350000,0.016739140
20190820,140.25000,69.450000,0.0034453746
20190820,140.25000,69.550000,0.011344117
20190820,140.25000,70.950000,0.0086795270
20190820,140.25000,71.050000,0.011031237
20190820,140.35000,69.250000,0.012736135
20190820,140.35000,69.350000,0.020873942
20190820,140.35000,70.950000,0.00097728942
20190820,140.35000,71.050000,0.0021238876
20190820,140.45000,69.250000,0.0097702183
20190820,140.45000,69.350000,0.030064059
20190820,140.45000,70.850000,0.0011259068
20190820,140.45000,70.950000,0.0069601719
20190820,140.55000,69.250000,0.020723108
20190820,140.55000,69.550000,0.0077157301
20190820,140.55000,69.650000,0.028701276
20190820,140.55000,70.850000,0.031636439
20190820,140.55000,70.950000,0.072291278
20190820,140.65000,69.550000,0.031358295
20190820,140.65000,69.650000,0.010894902
20190820,140.65000,69.750000,0.0070369751
20190820,140.75000,69.550000,0.010144206
20190820,140.75000,69.650000,0.0058927059
20190820,140.85000,69.450000,0.010954976
20190820,140.85000,69.550000,0.0012045609
20190820,140.85000,69.650000,0.0043387665
20190820,140.95000,69.550000,0.0036213760
20190820,140.95000,69.650000,0.020900512
20190820,141.05000,69.650000,0.0068242368
20190820,141.15000,68.150000,0.0094821572
20190820,141.15000,68.850000,0.034069560
20190820,141.15000,69.650000,0.0015171036
20190820,141.25000,68.150000,0.0071515582
20190820,141.25000,70.450000,0.049478232
20190820,141.35000,70.450000,0.026232551
20190820,141.45000,70.450000,0.012875603
20190820,142.65000,66.750000,0.0010840726
20190820,144.45000,71.150000,0.0026965880
20190820,144.45000,71.250000,0.036885689
20190820,144.55000,71.150000,0.040919927
20190820,144.55000,71.250000,0.066638807
20190820,144.65000,71.150000,0.0097434721
20190820,144.65000,71.250000,0.070929047
20190820,144.75000,71.050000,0.0027746453
20190820,144.75000,71.150000,0.013155702
20190820,144.75000,71.250000,0.013218098
20190820,144.85000,71.050000,0.0014059969
20190820,144.85000,71.150000,0.044118312
20190820,144.95000,71.150000,0.019374241
20190820,145.05000,68.550000,0.0069834144
20190820,145.75000,68.450000,0.020547481
20190820,145.85000,68.450000,0.19601884
20190820,145.85000,68.550000,0.013671079
20190820,145.95000,68.550000,0.078615947
20190820,146.25000,70.750000,0.067712787
20190820,146.35000,70.750000,0.016058157
20190820,147.85000,69.850000,0.0076091195
20190820,147.95000,69.850000,0.0087094219
20190820,150.55000,68.450000,0.20123049
20190820,150.65000,68.450000,0.083710244
20190820,150.75000,68.450000,0.0011316094
20190820,150.85000,68.450000,0.033174969
20190820,150.85000,68.950000,0.017013205
20190820,160.45000,67.050000,0.0018914558
20190820,160.55000,66.950000,0.0031461280
20190820,160.55000,67.050000,0.0053389371
20190820,160.65000,66.950000,0.35400647
20190820,164.05000,67.550000,0.036761291
20190820,164.15000,67.550000,0.013918962
20190821,56.650000,67.150000,0.0012218377
20190821,56.950000,66.750000,0.00088999737
20190821,57.950000,68.650000,0.0019051085
20190821,70.950000,66.150000,0.0069126333
20190821,70.950000,66.250000,0.0071888345
20190821,71.050000,66.150000,0.0012340987
20190821,71.450000,71.350000,0.0011953382
20190821,71.850000,71.250000,0.0035960358
20190821,72.450000,67.750000,0.0019466222
20190821,72.550000,67.750000,0.0070952555
20190821,72.550000,67.850000,0.017149897
20190821,76.850000,66.050000,0.00051082237
20190821,77.050000,66.150000,0.0025356606
20190821,77.050000,67.750000,0.00097072359
20190821,77.150000,66.150000,0.0015667973
20190821,77.150000,66.450000,0.00072903239
20190821,77.250000,66.250000,0.0082540065
20190821,77.350000,66.750000,0.0030504014
20190821,77.450000,66.750000,0.014213962
20190821,78.750000,66.250000,0.048455909
20190821,79.050000,67.250000,0.0040527037
20190821,79.050000,67.350000,0.0021461678
